movie_ID	genres
52717	{'id': 18_'name': 'Drama'}
52721	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 35_'name': 'Comedy'}
52725	{'id': 99_'name': 'Documentary'}
52726	{'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'}
52728	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'}
52734	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
52735	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
52736	{'id': 35_'name': 'Comedy'}
52738	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
52741	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
52744	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
52745	{'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'}
52748	{'id': 18_'name': 'Drama'}
52758	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
52761	{'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'|'id': 37_'name': 'Western'}
52762	{'id': 12_'name': 'Adventure'|'id': 16_'name': 'Animation'|'id': 9648_'name': 'Mystery'}
52764	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'|'id': 10769_'name': 'Foreign'}
52767	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
52770	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'|'id': 80_'name': 'Crime'}
52772	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
52775	{'id': 35_'name': 'Comedy'|'id': 10402_'name': 'Music'}
52776	{'id': 35_'name': 'Comedy'}
52777	{'id': 18_'name': 'Drama'}
52778	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
52779	{'id': 99_'name': 'Documentary'}
52780	{'id': 18_'name': 'Drama'}
52782	{'id': 18_'name': 'Drama'}
52784	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'}
52788	{'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'|'id': 27_'name': 'Horror'}
52794	{'id': 27_'name': 'Horror'|'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'}
52796	{'id': 18_'name': 'Drama'}
52799	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
52803	{'id': 16_'name': 'Animation'|'id': 27_'name': 'Horror'}
52805	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
52808	{'id': 28_'name': 'Action'}
52809	{'id': 53_'name': 'Thriller'|'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'}
52810	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 53_'name': 'Thriller'}
52817	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
52826	{'id': 878_'name': 'Science Fiction'|'id': 35_'name': 'Comedy'|'id': 14_'name': 'Fantasy'}
52827	{'id': 18_'name': 'Drama'|'id': 10751_'name': 'Family'}
52837	{'id': 28_'name': 'Action'|'id': 878_'name': 'Science Fiction'}
52841	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
52844	{'id': 35_'name': 'Comedy'|'id': 10402_'name': 'Music'|'id': 10749_'name': 'Romance'}
52846	{'id': 10749_'name': 'Romance'}
52847	{'id': 18_'name': 'Drama'|'id': 10402_'name': 'Music'|'id': 10749_'name': 'Romance'}
52848	{'id': 10402_'name': 'Music'|'id': 10749_'name': 'Romance'}
52849	{'id': 10769_'name': 'Foreign'|'id': 27_'name': 'Horror'}
52850	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'|'id': 36_'name': 'History'|'id': 10751_'name': 'Family'}
52853	{'id': 35_'name': 'Comedy'}
52854	{'id': 27_'name': 'Horror'}
52855	{'id': 18_'name': 'Drama'}
52856	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10751_'name': 'Family'}
52857	{'id': 18_'name': 'Drama'}
52859	{'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'}
52863	{'id': 18_'name': 'Drama'}
52864	{'id': 18_'name': 'Drama'}
52867	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
52868	{'id': 53_'name': 'Thriller'|'id': 27_'name': 'Horror'}
52870	{'id': 18_'name': 'Drama'}
52873	{'id': 18_'name': 'Drama'}
52874	{'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'}
52885	{'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'|'id': 10769_'name': 'Foreign'}
52886	{'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'}
52891	{'id': 35_'name': 'Comedy'}
52894	{'id': 18_'name': 'Drama'}
52903	{'id': 99_'name': 'Documentary'}
52906	{'id': 35_'name': 'Comedy'|'id': 878_'name': 'Science Fiction'|'id': 10749_'name': 'Romance'}
52907	
52912	{'id': 80_'name': 'Crime'}
52913	{'id': 35_'name': 'Comedy'|'id': 80_'name': 'Crime'}
52914	{'id': 35_'name': 'Comedy'|'id': 28_'name': 'Action'}
52916	{'id': 28_'name': 'Action'|'id': 10769_'name': 'Foreign'|'id': 37_'name': 'Western'}
52918	{'id': 99_'name': 'Documentary'|'id': 18_'name': 'Drama'}
52920	{'id': 35_'name': 'Comedy'|'id': 10769_'name': 'Foreign'}
52925	{'id': 35_'name': 'Comedy'}
52936	{'id': 35_'name': 'Comedy'}
52939	{'id': 16_'name': 'Animation'|'id': 10751_'name': 'Family'|'id': 35_'name': 'Comedy'|'id': 12_'name': 'Adventure'}
52941	{'id': 878_'name': 'Science Fiction'|'id': 27_'name': 'Horror'}
52943	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'|'id': 18_'name': 'Drama'}
52947	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'|'id': 10769_'name': 'Foreign'}
52949	{'id': 18_'name': 'Drama'|'id': 27_'name': 'Horror'|'id': 9648_'name': 'Mystery'}
52954	{'id': 16_'name': 'Animation'|'id': 10751_'name': 'Family'|'id': 35_'name': 'Comedy'}
52959	{'id': 18_'name': 'Drama'|'id': 10402_'name': 'Music'|'id': 10749_'name': 'Romance'}
52960	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'|'id': 10769_'name': 'Foreign'}
52961	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
52970	{'id': 18_'name': 'Drama'|'id': 28_'name': 'Action'}
52979	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
52980	{'id': 18_'name': 'Drama'|'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'}
52989	{'id': 16_'name': 'Animation'|'id': 10751_'name': 'Family'|'id': 10769_'name': 'Foreign'}
52991	{'id': 18_'name': 'Drama'}
52996	{'id': 35_'name': 'Comedy'|'id': 37_'name': 'Western'}
52998	{'id': 12_'name': 'Adventure'|'id': 36_'name': 'History'}
52999	{'id': 9648_'name': 'Mystery'|'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'}
53000	{'id': 28_'name': 'Action'|'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
53010	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
53019	{'id': 10751_'name': 'Family'|'id': 14_'name': 'Fantasy'|'id': 35_'name': 'Comedy'}
53021	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
53023	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
53027	{'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'|'id': 10749_'name': 'Romance'}
53031	{'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'|'id': 10751_'name': 'Family'|'id': 10769_'name': 'Foreign'}
53033	{'id': 18_'name': 'Drama'}
53034	{'id': 16_'name': 'Animation'|'id': 878_'name': 'Science Fiction'|'id': 12_'name': 'Adventure'|'id': 14_'name': 'Fantasy'}
53035	{'id': 99_'name': 'Documentary'}
53042	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
53045	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
53048	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
53049	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
53050	{'id': 35_'name': 'Comedy'|'id': 27_'name': 'Horror'}
53061	
53063	{'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
53064	{'id': 27_'name': 'Horror'|'id': 16_'name': 'Animation'|'id': 18_'name': 'Drama'}
53074	{'id': 14_'name': 'Fantasy'|'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'}
53079	{'id': 99_'name': 'Documentary'|'id': 10402_'name': 'Music'}
53080	{'id': 27_'name': 'Horror'}
53085	{'id': 10770_'name': 'TV Movie'|'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 53_'name': 'Thriller'}
53086	{'id': 53_'name': 'Thriller'|'id': 28_'name': 'Action'|'id': 878_'name': 'Science Fiction'}
53092	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
53094	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
53100	{'id': 35_'name': 'Comedy'}
53101	{'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'}
53103	{'id': 18_'name': 'Drama'}
53104	{'id': 99_'name': 'Documentary'}
53113	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
53116	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'|'id': 53_'name': 'Thriller'}
53117	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
53119	{'id': 18_'name': 'Drama'}
53121	{'id': 18_'name': 'Drama'}
53128	{'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'}
53129	{'id': 9648_'name': 'Mystery'|'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'|'id': 36_'name': 'History'}
53144	{'id': 37_'name': 'Western'}
53146	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
53150	{'id': 27_'name': 'Horror'|'id': 35_'name': 'Comedy'|'id': 878_'name': 'Science Fiction'}
53151	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
53155	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'}
53156	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
53157	{'id': 10770_'name': 'TV Movie'|'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'}
53161	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
53163	{'id': 35_'name': 'Comedy'|'id': 28_'name': 'Action'}
53168	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
53172	{'id': 80_'name': 'Crime'|'id': 35_'name': 'Comedy'}
53174	{'id': 35_'name': 'Comedy'}
53178	{'id': 16_'name': 'Animation'}
53179	{'id': 35_'name': 'Comedy'}
53182	{'id': 28_'name': 'Action'|'id': 10752_'name': 'War'}
53185	{'id': 10770_'name': 'TV Movie'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'|'id': 35_'name': 'Comedy'}
53187	{'id': 27_'name': 'Horror'}
53190	{'id': 80_'name': 'Crime'|'id': 99_'name': 'Documentary'}
53191	{'id': 99_'name': 'Documentary'}
53194	{'id': 99_'name': 'Documentary'|'id': 36_'name': 'History'|'id': 10752_'name': 'War'}
53196	{'id': 99_'name': 'Documentary'}
53197	{'id': 99_'name': 'Documentary'|'id': 10769_'name': 'Foreign'}
53198	{'id': 99_'name': 'Documentary'}
53200	{'id': 10752_'name': 'War'|'id': 99_'name': 'Documentary'}
53202	{'id': 99_'name': 'Documentary'|'id': 10402_'name': 'Music'}
53204	{'id': 99_'name': 'Documentary'|'id': 10402_'name': 'Music'}
53206	
53209	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
53210	{'id': 16_'name': 'Animation'}
53211	{'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'}
53214	{'id': 10749_'name': 'Romance'}
53215	{'id': 16_'name': 'Animation'|'id': 28_'name': 'Action'}
53216	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
53217	{'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'}
53218	{'id': 18_'name': 'Drama'}
53219	{'id': 16_'name': 'Animation'}
53220	{'id': 16_'name': 'Animation'|'id': 10751_'name': 'Family'|'id': 35_'name': 'Comedy'}
53222	
53223	{'id': 99_'name': 'Documentary'}
53229	{'id': 18_'name': 'Drama'}
53230	{'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'}
53231	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
53232	{'id': 18_'name': 'Drama'}
53234	{'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'}
53237	{'id': 35_'name': 'Comedy'|'id': 27_'name': 'Horror'|'id': 12_'name': 'Adventure'}
53244	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
53245	{'id': 27_'name': 'Horror'}
53252	{'id': 878_'name': 'Science Fiction'|'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'}
53256	{'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'}
53263	{'id': 18_'name': 'Drama'}
53267	{'id': 18_'name': 'Drama'}
53268	
53283	{'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'}
53284	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'|'id': 10769_'name': 'Foreign'}
53287	{'id': 35_'name': 'Comedy'}
53290	{'id': 99_'name': 'Documentary'|'id': 10769_'name': 'Foreign'}
53296	{'id': 18_'name': 'Drama'|'id': 10402_'name': 'Music'|'id': 10749_'name': 'Romance'}
53301	{'id': 18_'name': 'Drama'}
53310	{'id': 28_'name': 'Action'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
53315	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
53318	{'id': 14_'name': 'Fantasy'|'id': 12_'name': 'Adventure'|'id': 10751_'name': 'Family'}
53319	{'id': 35_'name': 'Comedy'}
53328	{'id': 99_'name': 'Documentary'}
53335	{'id': 27_'name': 'Horror'}
53336	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
53342	
53344	{'id': 99_'name': 'Documentary'|'id': 10402_'name': 'Music'}
53354	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
53355	{'id': 28_'name': 'Action'|'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
53358	{'id': 35_'name': 'Comedy'}
53364	
53367	{'id': 99_'name': 'Documentary'}
53368	{'id': 35_'name': 'Comedy'}
53374	{'id': 35_'name': 'Comedy'}
53380	{'id': 99_'name': 'Documentary'}
53385	{'id': 35_'name': 'Comedy'}
53387	{'id': 35_'name': 'Comedy'}
53389	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'|'id': 10769_'name': 'Foreign'}
53392	{'id': 35_'name': 'Comedy'}
53397	{'id': 35_'name': 'Comedy'}
53399	{'id': 18_'name': 'Drama'}
53403	{'id': 35_'name': 'Comedy'}
53404	{'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'|'id': 9648_'name': 'Mystery'}
53405	{'id': 35_'name': 'Comedy'}
53406	{'id': 35_'name': 'Comedy'}
53407	{'id': 37_'name': 'Western'}
53410	{'id': 35_'name': 'Comedy'}
53411	{'id': 35_'name': 'Comedy'}
53412	{'id': 35_'name': 'Comedy'}
53413	{'id': 18_'name': 'Drama'}
53414	{'id': 35_'name': 'Comedy'}
53416	{'id': 35_'name': 'Comedy'}
53417	{'id': 35_'name': 'Comedy'}
53418	{'id': 35_'name': 'Comedy'}
53419	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
53420	{'id': 35_'name': 'Comedy'}
53421	{'id': 35_'name': 'Comedy'}
53423	{'id': 35_'name': 'Comedy'|'id': 10752_'name': 'War'}
53424	{'id': 35_'name': 'Comedy'}
53425	{'id': 35_'name': 'Comedy'}
53426	{'id': 12_'name': 'Adventure'|'id': 80_'name': 'Crime'|'id': 53_'name': 'Thriller'|'id': 28_'name': 'Action'}
53430	{'id': 35_'name': 'Comedy'}
53435	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
53437	{'id': 99_'name': 'Documentary'}
53441	{'id': 35_'name': 'Comedy'}
53445	{'id': 18_'name': 'Drama'}
53446	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
53456	{'id': 18_'name': 'Drama'}
53457	{'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'}
53459	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
53463	{'id': 878_'name': 'Science Fiction'|'id': 27_'name': 'Horror'|'id': 9648_'name': 'Mystery'}
53472	{'id': 10749_'name': 'Romance'|'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
53482	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
53486	{'id': 18_'name': 'Drama'}
53487	{'id': 18_'name': 'Drama'}
53500	{'id': 53_'name': 'Thriller'|'id': 18_'name': 'Drama'}
53503	{'id': 10749_'name': 'Romance'}
53505	{'id': 99_'name': 'Documentary'}
53514	{'id': 10749_'name': 'Romance'|'id': 35_'name': 'Comedy'}
53516	{'id': 35_'name': 'Comedy'|'id': 37_'name': 'Western'}
53518	{'id': 35_'name': 'Comedy'}
53519	{'id': 35_'name': 'Comedy'}
53520	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
53522	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
53524	{'id': 18_'name': 'Drama'}
53527	{'id': 35_'name': 'Comedy'}
53543	{'id': 16_'name': 'Animation'}
53544	{'id': 99_'name': 'Documentary'}
53554	{'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'|'id': 9648_'name': 'Mystery'}
53565	{'id': 16_'name': 'Animation'}
53567	{'id': 9648_'name': 'Mystery'|'id': 878_'name': 'Science Fiction'|'id': 27_'name': 'Horror'|'id': 14_'name': 'Fantasy'}
53569	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
53571	{'id': 35_'name': 'Comedy'}
53573	{'id': 35_'name': 'Comedy'|'id': 80_'name': 'Crime'}
53574	{'id': 10749_'name': 'Romance'|'id': 37_'name': 'Western'}
53575	{'id': 35_'name': 'Comedy'}
53576	{'id': 35_'name': 'Comedy'}
53596	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'}
53598	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
53617	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
53619	{'id': 35_'name': 'Comedy'}
53622	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'|'id': 37_'name': 'Western'}
53623	{'id': 10752_'name': 'War'|'id': 35_'name': 'Comedy'}
53624	{'id': 28_'name': 'Action'|'id': 37_'name': 'Western'}
53648	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10769_'name': 'Foreign'}
53650	{'id': 53_'name': 'Thriller'|'id': 18_'name': 'Drama'}
53651	{'id': 28_'name': 'Action'|'id': 37_'name': 'Western'}
53654	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
53655	{'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'}
53657	{'id': 10752_'name': 'War'|'id': 28_'name': 'Action'}
53670	{'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'|'id': 10749_'name': 'Romance'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
53685	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
53688	
53689	{'id': 35_'name': 'Comedy'}
53693	{'id': 10751_'name': 'Family'|'id': 35_'name': 'Comedy'}
53701	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'|'id': 10769_'name': 'Foreign'}
53712	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'|'id': 9648_'name': 'Mystery'|'id': 10749_'name': 'Romance'}
53714	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
53729	{'id': 35_'name': 'Comedy'}
53734	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
53739	{'id': 53_'name': 'Thriller'|'id': 18_'name': 'Drama'}
53741	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10769_'name': 'Foreign'|'id': 10749_'name': 'Romance'}
53743	{'id': 99_'name': 'Documentary'}
53759	{'id': 12_'name': 'Adventure'|'id': 35_'name': 'Comedy'|'id': 14_'name': 'Fantasy'}
53761	{'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'}
53765	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
53766	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
53767	{'id': 18_'name': 'Drama'}
53769	{'id': 12_'name': 'Adventure'|'id': 80_'name': 'Crime'|'id': 10749_'name': 'Romance'}
53772	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
53774	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 10752_'name': 'War'}
53776	{'id': 35_'name': 'Comedy'|'id': 80_'name': 'Crime'|'id': 9648_'name': 'Mystery'}
53778	{'id': 99_'name': 'Documentary'}
53779	{'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'}
53780	{'id': 10751_'name': 'Family'|'id': 14_'name': 'Fantasy'}
53781	{'id': 37_'name': 'Western'}
53792	{'id': 18_'name': 'Drama'}
53796	{'id': 18_'name': 'Drama'}
53798	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
53800	{'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
53804	{'id': 35_'name': 'Comedy'|'id': 10769_'name': 'Foreign'}
53805	{'id': 53_'name': 'Thriller'}
53807	{'id': 18_'name': 'Drama'}
53827	{'id': 28_'name': 'Action'|'id': 37_'name': 'Western'}
53828	{'id': 28_'name': 'Action'|'id': 37_'name': 'Western'}
53830	{'id': 28_'name': 'Action'|'id': 37_'name': 'Western'}
53834	{'id': 35_'name': 'Comedy'|'id': 14_'name': 'Fantasy'|'id': 10749_'name': 'Romance'}
53850	{'id': 28_'name': 'Action'|'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'}
53851	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
53853	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 10749_'name': 'Romance'}
53857	{'id': 10749_'name': 'Romance'|'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
53860	{'id': 35_'name': 'Comedy'|'id': 10752_'name': 'War'}
53861	{'id': 53_'name': 'Thriller'|'id': 9648_'name': 'Mystery'}
53862	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
53863	{'id': 10749_'name': 'Romance'|'id': 35_'name': 'Comedy'|'id': 9648_'name': 'Mystery'}
53864	{'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'|'id': 10749_'name': 'Romance'}
53865	{'id': 18_'name': 'Drama'}
53868	{'id': 27_'name': 'Horror'}
53870	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'}
53871	{'id': 10402_'name': 'Music'|'id': 99_'name': 'Documentary'}
53875	{'id': 12_'name': 'Adventure'|'id': 14_'name': 'Fantasy'|'id': 28_'name': 'Action'|'id': 878_'name': 'Science Fiction'|'id': 10751_'name': 'Family'}
53879	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
53882	{'id': 53_'name': 'Thriller'}
53883	{'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'}
53896	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
53898	{'id': 18_'name': 'Drama'|'id': 878_'name': 'Science Fiction'}
53905	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
53906	{'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'}
53909	{'id': 53_'name': 'Thriller'|'id': 9648_'name': 'Mystery'|'id': 10769_'name': 'Foreign'}
53914	{'id': 18_'name': 'Drama'}
53915	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10769_'name': 'Foreign'}
53922	{'id': 35_'name': 'Comedy'}
53928	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
53931	{'id': 18_'name': 'Drama'|'id': 10751_'name': 'Family'}
53935	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
53939	{'id': 18_'name': 'Drama'}
53945	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'}
53947	{'id': 99_'name': 'Documentary'}
53949	{'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'}
53950	{'id': 27_'name': 'Horror'|'id': 9648_'name': 'Mystery'|'id': 18_'name': 'Drama'}
53953	{'id': 27_'name': 'Horror'}
53957	{'id': 35_'name': 'Comedy'}
53961	{'id': 18_'name': 'Drama'}
53962	
53975	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'}
53985	{'id': 10770_'name': 'TV Movie'|'id': 16_'name': 'Animation'|'id': 10751_'name': 'Family'|'id': 35_'name': 'Comedy'}
53999	
54000	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
54001	{'id': 18_'name': 'Drama'}
54002	{'id': 10402_'name': 'Music'|'id': 99_'name': 'Documentary'}
54003	{'id': 53_'name': 'Thriller'|'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'}
54007	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 10751_'name': 'Family'|'id': 878_'name': 'Science Fiction'}
54008	{'id': 80_'name': 'Crime'|'id': 28_'name': 'Action'|'id': 27_'name': 'Horror'}
54013	{'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'}
54022	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
54028	{'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'}
54040	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'|'id': 99_'name': 'Documentary'|'id': 10749_'name': 'Romance'|'id': 36_'name': 'History'}
54045	{'id': 18_'name': 'Drama'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
54050	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 35_'name': 'Comedy'|'id': 37_'name': 'Western'|'id': 10770_'name': 'TV Movie'}
54051	
